,id,friends_id,num_following
0,54120777372,['371806449'],1
1,191716116,"['56518990213', '528817151', '13460080', '23098233', '187619120', '10090681', '28902942', '311530956', '27525424', '3250032240', '1639133513', '529358548', '301981143', '5821462185', '502968621', '46841238151', '238934162', '57293170487', '307988454', '245569275', '236500181', '2296809571', '742498788', '10765005', '1378288913', '1910549705', '404046820', '33736090860', '1629457484', '5609245223', '24722956', '1422967704', '5618585414', '5725077', '1821571696', '1559275229', '37469197684', '712861853', '403353155', '209232883', '1611196740', '57817190173', '732510392', '2209394584', '380044077', '1415955173', '2549191004', '1325193409', '985132664', '1311592681', '1426136117', '1677844340', '300420467', '6723894905', '20311520', '20247037562', '31101899405', '8300815', '1090069857', '45202607303', '47778748', '190481454', '3540413621', '317828866', '19006310115', '20280663', '541105297', '38090484', '200205275', '4859970842', '277078877', '302822720', '418303268', '5455175', '445186051', '52631353970', '6662673', '536176622', '1297212284', '6644206', '8719356669', '8487254067', '4175867197', '46728826', '3951870375', '48962829471', '1394580', '2006976244', '9282613782', '53576264621', '7320749315', '1648196204', '2197732586', '582986390', '5640099967', '1945531075', '52236156625', '3176430870', '3173445744', '404159159', '57167705835', '3615467204', '233639381', '259323621', '286654768', '3108473347', '13784368339', '285033721', '1738842740', '46203253713', '985544430', '2242116733', '344042449', '505078795', '322408588', '2242640123', '7384110028', '15629412203', '48427487887', '54194005866', '5769852867', '42504751', '2760262106', '728301386', '54032716699', '420645419', '3022695084', '38292373048', '936295591', '1703066', '12634100366', '1552378497', '520168073', '1148906', '3005073251', '397991631', '6663646153', '5964475977', '2217577283', '22245732785', '2875386154', '2313736752', '5543953248', '297604134', '5661717599', '1044746050', '16943198', '1925689880', '4867054173', '315366068', '2129482005', '3077362831', '31854341', '26003100499', '29440739626', '241666002', '241865993', '1956899935', '6057710969', '2275095293', '2246111151', '104867475', '7610562928', '1639765230', '334742807', '1306434048', '8570279319', '202662190', '59581759749', '28943446', '337453282', '41350141761', '907555', '1530225535', '2132194107', '1163242327', '487953644', '223979384', '26570545', '9209491387', '8247447994', '3148045367', '253919828', '6688045458', '2101122580', '25755492', '48876441', '450124868', '1712772384', '1417459661', '225082281', '1301594127', '321988353', '58269230573', '5557586264', '2437010', '23118404966', '23239732', '32437287881', '7937644718', '1454300139', '337657276', '199589457', '7391913', '362122491', '175787056', '8507415495', '4212581279', '323293815', '2364986853', '2131727741', '14353387', '7295683567', '3707661572', '1488728671', '254717740', '1415415991', '7019791693', '10681192606', '2057406070', '2968513692', '5656853577', '1547847629', '8180791834', '509073626', '751468711', '298641207', '3263639949', '1594331408', '17224970', '1329937118', '4090426', '57511151880', '2276391604', '189926546', '1341012316', '710315135', '1582753582', '145551850', '2215520504', '1758265736', '2377202015', '256278982', '178805392', '4186932594', '6066703263', '48722142108', '34861514611', '2510474662', '3037020988', '4301808150', '254493152', '16305165', '54190305231', '15304066', '6027349455', '3945004', '14648972', '5745219302', '16071823', '786907', '1602820149', '178926527', '30645922', '510990121', '10694835951', '564287810', '12165320169', '5415997542', '9398351488', '2240564667', '11658035', '13310615', '1713559727', '186026420', '1820620452', '1133140085', '3630476106', '233517214', '297074039', '1330027743', '1033735410', '528528219', '254806818', '2056185252', '32647488', '6723555098', '489022607', '523708185', '6469828', '289205466', '1914373225', '10850961', '3966604308', '181089843', '9260721', '1975291403', '196414158', '437932010', '3250008355', '1598713189', '4485841297', '4136568817', '23160454', '964404000', '16421904', '176015305', '6047341231', '55663052', '5603042812', '6294562582', '478013989', '11049649924', '2264330459', '7170673181', '3264209257', '4189476889', '231717376', '7174760280', '1746749294', '501260714', '204827916', '4518733986', '29054', '6845588', '370535233', '22161651', '13324698', '5461134670', '12375533', '1943220857', '12092111125', '2678397', '3631344', '1959928908', '5271985566', '1936902599', '462009784', '3861785029', '265876261', '2761725995', '9181296', '3467721931', '2897273869', '3865542803', '2112600153', '53943463', '8008858260', '2979529942', '258362054', '53977507', '2081690525', '32546166', '1702357210', '3505506977', '1710796772', '1359777539', '1307458293', '3310891419', '200479141', '4004468216', '12973217397', '2270208631', '1811853251', '281907331', '22665088', '31015255', '6909874362', '52645045', '191726534', '3303872', '6440601386', '1126388628', '1623589266', '399804094', '3028923307', '24705522', '38732437004', '52611465099', '8176606314', '2045707872', '12431453', '36379409', '1596580558', '49998030939', '235309505', '570894523', '12767058', '10888378144', '180326342', '191029149', '7452999', '2268796549', '452542377', '436570403', '210878259', '2133964641', '28964098883', '329243184', '12411348', '198506807', '757559941', '5987043076', '1113394', '10449038', '197290044', '1484765439', '5911980571', '16352229', '6150183342', '37715348311', '20628763', '2020016765', '10406336468', '331166429', '7420225899', '6969181', '19829839306', '33719785', '12576002959', '258946465', '907055', '31390274', '15308322788', '1758282061', '3884883', '915490582', '1683308718', '222554533', '1480919738', '36936159', '1731386385', '8531732702', '1660190466', '321677592', '330356192', '197481341', '5869817678', '455858614', '576047565', '58045125487', '12728016', '10962356', '5912819656', '404007794', '190541584', '1532257218', '54030550', '18228006', '609990444', '5906663281', '7075066243', '4328276384', '187224474', '414304153', '2254155517', '1925781345', '30142959052', '2075563236', '15522083', '29853342', '186135670', '2089360912', '186982471', '4626275290', '3043448452', '1421985482', '3067114322', '267268477', '6504818682', '1093694545', '31087851609', '1066599180', '180032023', '1817066848', '4211370221', '3403309264', '3480336156', '1635082593', '2283419467', '397023611', '1832082986', '28013123', '2162795283', '3480709', '179870490', '6852127258', '189832044', '1125342203', '1411755268', '4546913195', '608757220', '1589960431', '1211064899', '649019238', '243616527', '39696233073', '2381170113', '2459243737', '518723853', '965479424', '12415200410', '52005507945', '50398574', '702030', '1811069791', '233297896', '4254967', '2175855527', '1512979749', '566170443', '35165759892', '13695362', '480752766', '304486574', '14582271', '37236139', '1253476323', '5006109854', '26964091', '199323088', '1755699196', '227426637', '437034475', '8471036896', '409462163', '3257523852', '515958521', '24631267480', '8970564528', '3589877490', '1974698228', '7505570404', '18589119138', '303305848', '5399081747', '2435112', '7189740787', '177639055', '1420197557', '33124611', '767191105', '7433986831', '782456942', '5650543825', '2277737679', '1605718', '414170594', '1540805286', '1455564497', '4614927281', '3169161808', '4196230302', '1918772946', '11328442', '2254357649', '12507636', '5464917826', '3194665247', '143771433', '1616685782', '299183193', '217191542', '1649696518', '22925219', '1036858754', '26890474', '5848981216', '5641622849', '2218122188', '1394506063', '24077051', '371154259', '36021278', '51240820', '1717866151', '2113709988', '222063241', '620688957', '7407078496', '3528378579', '315353289', '5360374261', '1588372720', '3230080744', '39183668', '19257999074', '4006104590', '1063721959', '1903524136', '2139901966', '7691099490', '1687586594', '31947451', '293018635', '2005700517', '5733456499', '46092044269', '8694057117', '56327689248', '15774043', '248080052', '2113633882', '3536148637', '3165317296', '5513019991', '7999217188', '22713139', '53790821', '3008825582', '5918993451', '4391749', '222955919', '1577215854', '445890741', '1553316115', '210484795', '247853000', '309439993', '21364381387', '144223533', '1376370089', '14532002', '4116839470', '2543788883', '51193007588', '352096383', '7537148667', '1721318419', '1921499425', '5546892618', '32163385284', '2314950338', '392017230', '7600097', '3946436490', '4545400543', '546465790', '395749185', '510220', '30658417', '239094074', '6007071994', '313281356', '21453071657', '282854662', '456864929', '596449737', '6175264481', '1252935400', '3178331628', '6263043614', '1946976339', '144359283', '4041327721', '26261356689', '257462812', '2261161798', '2255788267', '5903683492', '2898942016', '2336245395', '7172504986', '3528049', '193934294', '5983476883', '8269109343', '1990706531', '1371491092', '717161634', '7205830743', '256818076', '1563725516', '1279832196', '237291390', '186978539', '1798939111', '8447420043', '197149585', '1914276683', '50338809720', '8563043151', '1500275067', '3091490652', '197330664', '253025359', '14535086', '45172135586', '10985180', '12991626', '2981324064', '28330020', '5812034587', '3124256948', '23771187', '3153904416', '3934996154', '1816928', '9600276', '7484122', '7316779', '26478402', '5307370', '623315837', '4203439193', '1436279653', '1002138378', '960164034', '33236661354', '215417258', '3230276979', '1681879075', '219134382', '3610056334', '25985155783', '11708761', '6600016', '6203677800', '1347056739', '1778313965', '15697503', '330646697', '6565158', '7136430918', '21418236', '15304961', '20907048501', '3987233678', '24588191', '383988564', '17269300', '181312804', '357088978', '608450471', '1824395733', '5434047966', '1237379778', '2274952957', '180066724', '8321127814', '34296475', '215811870', '45999509050', '318722571', '579244941', '10902061662', '2343136', '4523390707', '175575585', '252964934', '9448704475', '1491953778', '311678247', '40282028', '341907115', '4634854348', '4550408909', '221378718', '1666535', '2002947236', '252987640', '13131317440', '1759492477', '613142231', '1182834692', '774705', '5503044010', '1527114684', '22192859', '1810239824', '2320790930', '348436128', '2899070680', '20577772341', '506858547', '2280180965', '1625745845', '48879725562', '3236685099', '313849893', '2211409762', '215737897', '4641259696', '2058343046', '347890764', '242975537', '1537861238', '10020223', '1560692322', '56103898', '574016325', '1986110076', '1423195415', '1341106114', '3953765974', '23155197', '2213814129', '15161875', '8442135378', '13224298', '1939828571', '236529899', '209037310', '5549636794', '1428396357', '236465411', '36550101596', '248102311', '261307832', '5961685506', '2395834', '4129587352', '530921783', '451294442', '2375484823', '33392390956', '9537275150', '13945961532', '44950873897', '3543635043', '1655021966', '294387599', '184475499', '6363903216', '177304313', '34720357', '2315622607', '1400237954', '846133135', '2026486258', '28568900', '49785416', '9004071', '42407595', '7577059', '30418772', '4033029960', '1354157354', '38241246', '8972732123', '143832425', '9141719', '5523399485', '428690250', '269873102', '45874463344', '3690803', '3967828277', '3174012750', '1468852647', '272250331', '614672421', '2266987386', '189004441', '3545362973', '5526098748', '8408484710', '3008894691', '176157398', '5859043957', '3258103797', '4803039625', '5572139110', '1342730828', '5763247299', '2094527317', '1097590769', '9155859822', '24572963024', '3077809978', '4673003447', '6120993192', '230835373', '360974973', '184457668', '48898170657', '3290044678', '6382430090', '3008010620', '269083350', '2930745822', '5996077815', '1276015393', '1790064767', '26830136', '4412727646', '2020940021', '5793676321', '846109943', '4817909', '9202251013', '419531211', '10145246866', '174798463', '1639097481', '33650320', '11141485220', '6372573', '1532068605', '192955985', '830388', '2280994887', '2160214002', '290200790', '38337798035', '235685338', '1662269813', '2113196', '4118140880', '21435370', '1785715761', '19422924', '4095095759', '442509', '7894854745', '631663043', '1145560641', '3463244', '189602355', '234919266', '648864770', '30708300', '3509226652', '315394465', '3208355671', '212424707', '3030385224', '596245825', '178917785', '13353985409', '5729899163', '5735725088', '7205146782', '1960927566', '3986188989', '307658174', '284500228', '1415931433', '1912299080', '50268096921', '7550587248', '10457356', '6538083583', '362817881', '298087351', '519703673', '2258118695', '1513015294', '948782033', '31039676462', '3290991452', '324224023', '9603177122', '210279', '2868926301', '7062682036', '11330514', '3941598740', '8742569412', '1962485614', '34352791665', '1623927', '4085994195', '5861832445', '1448147769', '7022125', '8226843243', '6698348266', '7564977660', '1910886787', '44730843879', '16637041386', '1304354', '44497097', '46476169586', '3167190280', '905195528', '1547165372', '2124505529', '22881449946', '1582576069', '3319546343', '189642783', '6988733750', '1463334998', '1905137703', '5760234501', '33759987587', '3233771284', '419438184', '301860785', '610829305', '1490444880', '33009083', '3170426574', '4497638806', '3571887924', '9061468909', '15161583', '495924239', '22236636785', '8731995764', '270608319', '1481832752', '39872613270', '5382650799', '354550274', '1779324048', '1971748655', '5669391330', '9645692840', '33253156', '8941173290', '20584114584', '2352425299', '45129728057', '2075068282', '282648013', '6096052390', '44914493473', '10877173402', '1544019162', '45125682061', '6320056450', '4381306700', '3978687094', '180433805', '6087003524', '3184566716', '2107619624', '329279150', '256980235', '292695492', '2298546755', '2197533243', '1959767614', '44914563000', '3204092277', '4094133731']",1039
2,16596631,"['56518990213', '259220806', '6739053665', '58769668565', '276213261', '8032582326', '319018352', '2291393', '44756122965', '8663299316', '30943113', '32443027144', '52595614059', '7117018511', '49594549055', '30424928', '10602292203', '727005437', '190570876', '314216', '1872478', '29524868', '403353155', '1598776469', '3622528936', '5934020504', '287921870', '732510392', '21991224', '446287367', '3634660635', '3999731737', '2950416032', '2905530343', '35762791336', '449572283', '6182842840', '2990327899', '801979192', '3966084507', '22568426', '5808909684', '19515739', '301228034', '59359474187', '1520244996', '49189176', '454946331', '566075023', '45634677605', '27457539', '1556292885', '19357835', '22601514928', '995900836', '20109661', '5456763440', '534532609', '18424545', '57555783047', '2202486252', '7295255744', '59138400893', '11976935', '9026942', '14280637', '658567576', '45646146985', '1231494257', '43217119474', '43782039489', '385029883', '22564657', '188835696', '514661533', '19390810489', '7646532968', '977494339', '1928778556', '179413290', '6683420940', '3427933524', '54448728', '488771125', '1535035717', '45053335154', '50958471269', '25150122', '215725269', '455324981', '9777455', '3899672070', '18505034448', '32451560', '6863903821', '1771781862', '49877767539', '18234923', '227085934', '52236156625', '322416170', '41521668060', '197035970', '58181387381', '3173297793', '5459592', '8743875850', '2270137793', '39493377842', '232524241', '352955981', '54709262', '179609165', '5504298551', '11120290863', '961397066', '3955454324', '26710098485', '239220578', '242323665', '1925109172', '27214326', '618030987', '1034996625', '2762367321', '7596178', '234994857', '291985258', '13870424436', '1662200764', '1610861987', '7014466110', '26745232', '53072521162', '11131184', '3140166090', '7000240880', '370399226', '21020427029', '7562211026', '949846997', '53482274449', '1808168726', '41002725405', '225408615', '3681573044', '12772094674', '9470703040', '59830930026', '1711202205', '16482326', '8548834674', '991591036', '482299180', '2208850772', '3868616', '25750859350', '3643535695', '49113417988', '310560433', '196715508', '182010214', '1490743185', '1306609864', '2084585281', '8539777359', '255360980', '3104074954', '5815689807', '2220524979', '412941067', '51622755508', '5410750024', '3961856808', '7672322', '382873506', '3427642986', '8595237677', '2308312210', '8401054119', '54903668', '6688045458', '1499936728', '304688102', '46581001875', '213718623', '13332563', '10260574048', '20565825', '934225340', '51126323488', '43874427', '28595446', '33519505', '280934784', '27915783702', '3102315493', '58269230573', '204325378', '23917827', '9649755', '41950407883', '239599174', '2200834527', '4048213071', '51142130249', '6653895762', '1326659598', '183751579', '448918661', '26794561', '1444830722', '27985748', '145370159', '2246261954', '19104210', '1041508777', '336889940', '2475212736', '8805455', '2318239124', '37524621035', '40354012758', '9254398', '4561029234', '1396210676', '28400767921', '5552972', '6800697', '271622596', '1293070515', '29612901', '18644623004', '221790482', '2309871159', '49534037156', '228173996', '53357275', '258072613', '185314374', '28003553629', '1779773214', '14440860775', '13924900', '5696655291', '4735353633', '48339557091', '38958775542', '43663222', '234015693', '55816620844', '33061429', '12983627', '11111400', '1599724947', '201917283', '306574241', '36018811', '29998969', '506247965', '1166411816', '19398207', '3160015411', '4186316899', '178314048', '44413227176', '248691037', '19671619', '52108550', '9053082', '607153407', '28543444', '2889434871', '40768145', '192322605', '4555766769', '12421070426', '28952196826', '1167098307', '190952110', '32239190276', '12005968918', '705916793', '823404121', '52147663624', '38073695547', '2104615373', '33174897', '1363510', '55466404722', '48292683', '14564790', '45809316553', '7840162746', '7530811001', '349102812', '11175923452', '18286929630', '555659256', '354029474', '202148326', '2193977', '344347401', '4516272398', '46581896421', '206354998', '1157001406', '188974066', '2076176046', '3909752287', '207752742', '589440463', '260471779', '1044994210', '2265943', '6756730116', '261225603', '20060864', '21515974', '7483562490', '17946800', '10687733', '8577689525', '8408185547', '1702783903', '199819953', '1445816704', '202381459', '280533108', '2231784421', '21298552', '15005411194', '32642697739', '181763147', '10478587994', '33313808198', '3687596', '8487920', '1465308865', '13996139768', '1339056920', '55650605', '218775908', '8094608598', '1496416506', '5903153133', '15942108691', '36566080', '223032755', '3815623', '12062634190', '2811600', '12015136778', '14441726', '1577015547', '314270510', '272660073', '212698063', '38355145', '4810582719', '30404498', '1600387425', '51792292123', '4469786087', '7936935926', '388533531', '38527519', '6906711180', '37234459', '213448605', '221256339', '3022121922', '265241170', '2955760567', '189106340', '29914637', '2314751407', '927068410', '15539170040', '3610833172', '10725193', '59543949572', '2549430185', '1472452519', '14722092562', '4154068788', '365665134', '11052626988', '3254775913', '9485766', '8556284007', '6033295941', '55586721', '339984277', '185919483', '1570107155', '291328796', '185731159', '54386598', '53449854730', '358389092', '367384920', '262269541', '4740794149', '3689443', '8952279', '247703655', '48142786784', '226813311', '480956742', '1361060603', '12724545648', '320100297', '2194949742', '37390084', '295116275', '250236591', '223372928', '2273616', '7346497108', '277767947', '41267204', '521923470', '635001156', '48897730900', '25921267', '5955791074', '5513019991', '8646217', '370516460', '270018608', '19927827', '1814487952', '233039236', '5620625194', '607159126', '200177798', '51294769', '30396028041', '1372086354', '32163385284', '190840201', '410937262', '52684983985', '1095421334', '3040604582', '5198405880', '1672424898', '231761129', '201122063', '8503885884', '4226825389', '204604451', '185596255', '8059512848', '215121333', '310109888', '2312567705', '17194662', '30135141', '1001777106', '1529919193', '1906665310', '7275768611', '26818605', '46499963339', '43206018455', '624016833', '286096063', '2252082078', '179853335', '1375806881', '34378260604', '8950535169', '1192227141', '1532254314', '53102955919', '5776986431', '7378113798', '1117531103', '8866420', '2256695819', '52235760834', '843456', '18250262', '261163245', '4426026545', '2947372208', '11468303300', '5663643251', '254466526', '5410249', '144283307', '1109130628', '13256646', '3113160965', '191560860', '50467120', '36981459', '1419660735', '48492881027', '634873211', '269364721', '44646323', '29349871', '12501718236', '37467281106', '206793376', '15043202185', '45460907120', '34709180', '223155641', '1617243786', '41392832548', '1687317840', '251859251', '192323387', '1033531827', '466265802', '1142380', '697273134', '9723946706', '5611107', '3013977274', '213469231', '8325787321', '6133012234', '52262524874', '249447564', '2137933942', '53816336938', '5910854841', '45975142', '702563514', '1412716611', '1554358916', '50212097615', '40197786032', '1699716835', '175776975', '20118547', '210227448', '3288396', '1394781348', '14831477', '255240', '11114062373', '3791287910', '306146002', '6005654217', '224967416', '12195570', '5691832026', '185966184', '210342155', '50379567042', '30821063', '51920668443', '289477932', '27418205', '1542771967', '12005061', '1803410495', '40496133912', '683645469', '9615333023', '40100322', '174000999', '9980263988', '40776452119', '4646466655', '9779895082', '7230144196', '31706403100', '21237935549', '8399551272', '1607712089', '7287233388', '1702388511']",579
3,44577963743,"['56518990213', '46023299420', '43055553379', '52086201451', '25945306', '10160863370', '43857683229', '59721897581', '9183813082', '3468301377', '44331618535', '13943211012', '50099018205', '19781615610', '15423735569', '28527810', '435262947', '5613181891', '36621101137', '2259220592', '8598084914', '6445747656', '40845398791', '59802771255', '18248524185', '3007584709', '44805365061', '28420739612', '41048695770', '44305988740', '261081791', '4645771869', '44792202680', '47077927585', '13846902576', '3595747466', '55724920713', '44974358359', '21571759363', '29672098853', '9777455', '28800542663', '1330359280', '2520418006', '18482672531', '26718837188', '45142659066', '47358392669', '16136015377', '18370763', '51734756607', '564357178', '43654958428', '11823580953', '12820922955', '53087507584', '1174385691', '58479606903', '40879736371', '49076968160', '1368100333', '9060132500', '57468731746', '49356940850', '7316442255', '51246070195', '8589892433', '36559494129', '43992009662', '12091015273', '4928078425', '4178881610', '52644951317', '7642288641', '48788362736', '52728358844', '3526257455', '35575910116', '817295', '5972344965', '3255807', '44797657567', '32797823947', '46202842079', '43532962466', '60385562085', '48034222643', '26249541503', '35284075763', '33253859049', '51199966107', '5983926764', '57370191682', '31586040378', '5949326667', '5813750140', '6648971188', '58843302533', '52267184541', '17062578558', '1659963857', '289357489', '58435333831', '53659778333', '7183782062', '49005556482', '40717026618', '49852855652', '8052176461', '57649993537', '6655894112', '58361102279', '22234109362', '331013291', '4860696160', '45717346760', '35150133344', '14189080433', '6325252629', '3145542724', '28504818819', '34671997921', '21247909092', '33381239409', '6824521736', '30963560739', '40631568933', '56174888244', '51628345543', '44455269738', '3108820002', '51224383802', '8507931608', '61097193439', '57690235931', '5428901602', '49749135864', '54506541851', '50837248676', '50006066830', '50429431759', '3933865518', '1243696950', '47497419896', '7277175236', '7266344648', '11659104002', '50343011542', '3514228961', '59232984769', '48409487283', '42979882605', '48418737884', '53355734942', '6575259849', '48865419867', '52014141692', '51172887120', '48985031501', '38773389592', '29105580657', '38294204371', '58335418840', '23217687361', '52531021592', '51678173118', '29233454590', '48000531544', '59144272639', '44953993593', '49534699526', '39557785655', '53360599991', '47552248399', '49402383673', '54788380391', '35559095617', '49974594845', '48805834925', '45499344383', '44473444191', '18062818033', '45479642189', '42995112821', '46255595688']",185
4,58618143472,"['56518990213', '1333014392', '314834803', '59615799321', '10765005', '1299920488', '712861853', '44288340545', '2962878677', '59296950368', '57736011997', '2996838082', '2190490630', '4031240697', '47093327510', '1530376602', '8509940045', '1139153872', '5808909684', '35280747420', '49577650815', '478781275', '3636741807', '56113952126', '8764180192', '10405574732', '1020508349', '295360434', '549175970', '56012208791', '1493197399', '35637527791', '2261728626', '1337420161', '52432546495', '56642215888', '1814502703', '7063412107', '35280312348', '2276297265', '10509571', '11800976201', '31303097', '355415049', '33464028772', '10353265043', '1514767474', '291985258', '9986774198', '57785664043', '47779677549', '34175894287', '4842337238', '39030685370', '28966495926', '34451568533', '353055589', '2129482005', '51443660124', '1924525429', '4680752949', '2320590994', '1470440043', '32512772823', '33180022304', '2883707598', '3865133338', '2236792908', '9194688809', '22018562087', '6869128812', '1199441531', '45889129233', '13960864552', '1007110540', '199195860', '1441689353', '3998738', '2938846342', '2220134244', '1048813368', '1702772805', '1641139014', '13438273', '34675397087', '34960409', '317382195', '3226855095', '5630942643', '237868464', '3560184', '7152241785', '176826412', '1552987672', '48375573560', '5314437976', '240010195', '223487105', '291328796', '6122010069', '410344305', '12036972563', '312068971', '1444702503', '2326770615', '3729537059', '24014805703', '11049649924', '12613657307', '4186435514', '9485193353', '49758819088', '8586496011', '47951007', '57732028535', '1827542370', '190194607', '374541214', '18370774', '1424909146', '438067890', '44511173917', '7452999', '45086932319', '5336124901', '227859682', '44605448634', '760659733', '9386238407', '920486988', '3142157365', '19859062189', '6000419032', '17246318', '307249159', '55947600', '9385278885', '33446369229', '14808496877', '365665134', '19547016879', '222154235', '43882937931', '282696001', '221788317', '8550167977', '675032019', '20404250042', '2485304259', '7209778998', '49072532381', '11565264540', '7340649445', '9137412551', '50265232132', '44464102318', '2227260287', '1780202811', '3946436490', '47157053718', '29192594037', '25583881815', '30567814768', '233582813', '1306562924', '56326529753', '353357484', '3265668342', '26191560', '292899012', '4930530067', '8495958980', '3309192579', '26346910498', '508879301', '1749908465', '1217901053', '49564823002', '183204440', '5910678768', '8184263', '8427476539', '7302938928', '1106448877', '1572735856', '10354978951', '36902244918', '332417030', '41527213225', '1407795098', '9157929409', '8971054162', '58482216990', '1275427730', '44573907123', '6699237116', '11404469878', '580974916', '14270021933', '537460051', '2234107527', '4116329311', '5549789422', '1964214632', '6951078623']",205
